Employee Identifier,Salaries,Other Salaries,Total Salary,Retirement,Health and Dental,Other Benefits,Total Benefits,Total Compensation
2642,561.54,0,561.54,0,41.86,38.98,80.84,642.38
29956,46.15,0,46.15,0,5.98,3.57,9.55,55.7
3981,1061.46,0,1061.46,0,137.55,82.18,219.73,1281.19
45002,969.15,0,969.15,0,0,76.56,76.56,1045.71
50064,276.9,0,276.9,0,0,4.71,4.71,281.61
25207,112076,0,112076,21423.16,12562.99,11972.38,45958.53,158034.53
11061,133637.94,0,133637.94,25605.87,12918.24,16890.83,55414.94,189052.88
36274,134061.07,0,134061.07,25682.56,12918.24,9274.99,47875.79,181936.86
27736,161606.68,0,161606.68,30943.06,12918.24,10415.04,54276.34,215883.02
23490,313686.01,23236,336922.01,63762.48,12918.24,5606.86,82287.58,419209.59
52968,270756.01,20236.5,290992.51,55068.15,12918.24,13797.56,81783.95,372776.46
6591,270756.03,24181.02,294937.05,55687.17,12918.24,6413.79,75019.2,369956.25
18238,124054,202322.37,326376.37,24166.94,6698.35,321.53,31186.82,357563.19
38152,177220,14707.6,191927.6,37018.72,9569.07,3147.72,49735.51,241663.11
41116,124054.04,141068.48,265122.52,24166.94,6698.35,332.49,31197.78,296320.3
45932,177220.03,10633.2,187853.23,36333.17,9569.07,3900.25,49802.49,237655.72
55054,239247.05,14354.82,253601.87,47977.25,12918.24,4240.78,65136.27,318738.14
48036,239247,14354.82,253601.82,47977.25,12918.24,5610.52,66506.01,320107.83
20453,60088.15,0,66477.32,11807.36,12915.26,5466.43,30189.05,96666.37
31458,60102.01,0,60216.79,11809.84,12918.24,5488.7,30216.78,90433.57
34577,49653.27,583.36,50236.63,10022.79,10672.39,4185.52,24880.7,75117.33
38624,60102.02,648,68337.8,11942.97,12918.24,5557.35,30418.56,98756.36
3963,60102.08,648,60750.08,11937.33,12918.24,5020.84,29876.41,90626.49
40436,60102.1,648,60750.1,11937.33,12918.24,5020.84,29876.41,90626.51
38028,66258.06,648,66906.06,13146.86,12918.24,5411.67,31476.77,98382.83
41067,66258.05,696,66954.05,13155.62,12918.24,5463,31536.86,98490.91
26888,73899,0,94606.16,14521.06,12918.24,7719.85,35159.15,129765.31
30415,73899.01,0,95363.11,14521.06,12918.24,7721.4,35160.7,130523.81
42028,73899.01,0,74745.79,14521.06,12918.24,6114.15,33553.45,108299.24
8951,27891.75,0,29790.55,0,4875.74,2342.32,7218.06,37008.61
45902,81486.02,615.45,108104.58,16152.78,12918.24,8842.36,37913.38,146017.96
54015,24853.51,0,24853.51,6094.26,6459.12,1964.21,14517.59,39371.1
22417,43218.06,0,43218.06,8131.32,8612.17,3573.66,20317.15,63535.21
49780,60415.16,0,60415.16,11934.92,12039.09,4842.97,28816.98,89232.14
28603,26220,0,26220,5590.12,4784.54,2089.95,12464.61,38684.61
39584,78303.97,839.59,79143.56,15549.47,12909.99,6542.37,35001.83,114145.39
13169,89829.06,0,109125.68,17642.27,12918.24,8954.46,39514.97,148640.65
28217,16422,0,16422,3501.18,2870.73,1342.81,7714.72,24136.72
41731,89829.08,0,107482.98,17642.26,12918.24,8817.83,39378.33,146861.31
53966,41587.52,15070.48,56658,7573.12,5980.67,4898.92,18452.71,75110.71
12552,46797.4,0,46797.4,10575.89,12750.79,3856.54,27183.22,73980.62
17404,57645.02,648,58293.02,11454.43,12918.24,4621.5,28994.17,87287.19
56202,57645,648,58293,11454.43,12918.24,4731.67,29104.34,87397.34
7209,69714.09,0,69714.09,13698.61,12918.24,5674.57,32291.42,102005.51
37004,179466.01,0,179466.01,38864.42,12870.4,10338.5,62073.32,241539.33
22480,128223.01,7693.38,135916.39,25713.15,12918.24,2413.46,41044.85,176961.24
42915,125472.83,11342.84,140870.5,25880.33,12641.16,2393.78,40915.27,181785.77
505,127833.07,16841.43,171707.33,27245.76,12878.95,2704.58,42829.29,214536.62
56340,61864.11,6301.79,68946.41,13106.36,6232.7,1131.78,20470.84,89417.25
10057,105261.07,23830.97,177511.97,24223.68,14210.07,3007.9,41441.65,218953.62
10247,115893.45,10674.92,152229.71,23227.01,15645.43,2131.82,41004.26,193233.97
10349,116956.7,20998.97,172667,25276.39,15788.97,2881.89,43947.25,216614.25
1041,117173.82,20501.25,188075.14,24714.82,15454.06,3049.54,43218.42,231293.56
10494,116956.71,20713.26,171247.44,24863.13,15788.97,2891.72,43543.82,214791.26
10509,116956.72,19654.68,156149.34,24928.48,15788.96,2653.51,43370.95,199520.29
10540,115893.48,17873.02,147033.98,24441.04,15645.43,2498.55,42585.02,189619
10641,115893.49,18930.94,169279.96,24553.39,15645.43,2768.48,42967.3,212247.26
10736,116956.71,11606.94,156490.13,23537.13,15788.97,2606.89,41932.99,198423.12
10781,114560.01,19692.07,174230.8,24531.85,15465.41,2852.65,42849.91,217080.71
10845,116956.68,30294.72,161696.98,26563.76,15788.97,2639.57,44992.3,206689.28
10929,102367.78,10978.13,136432.27,21164.53,15745.49,2271.94,39181.96,175614.23
10978,116956.68,11695.64,141866.64,23426.59,15788.97,2302.46,41518.02,183384.66
10980,107387.51,20507.3,145237.18,23454.9,14497.13,2384.36,40336.39,185573.57
10995,77118.5,9853.23,105753.03,16706.03,9567.04,1722.15,27995.22,133748.25
1104,66269.51,17393.86,83663.37,13289.11,7463.87,179.56,20932.54,104595.91
11048,82799.42,5140,96170.86,16568.54,15597.59,1673.62,33839.75,130010.61
11238,25134.91,0,25134.91,5233.1,4353.93,1762.71,11349.74,36484.65
11324,115893.45,21084.55,160388.94,25184.31,15645.43,2616.35,43446.09,203835.03
11489,102003.47,16335.09,145525.68,22048.14,15645.43,2466.19,40159.76,185685.44
11625,83879.19,12145.61,122078.18,18029.54,15741.12,2070.52,35841.18,157919.36
11646,116956.72,16344.3,200470.26,24351.22,15788.97,3333.25,43473.44,243943.7
11754,116476.04,15111.82,136819,24080.26,15724.08,2430.99,42235.33,179054.33
11988,116956.73,19914.47,142166.13,24945.19,15788.97,2307.54,43041.7,185207.83
12171,102968.38,11121.28,123582.95,21258.5,15788.97,2057.87,39105.34,162688.29
12230,116956.69,24985.1,173639.45,26297.43,15788.97,2838.65,44925.05,218564.5
12449,25134.91,180.37,25315.28,5270.65,4353.93,1752.48,11377.06,36692.34
12524,111256.4,17475.26,136082.19,23464.72,15019.43,2259.95,40744.1,176826.29
12550,108450.75,25101.12,190330.27,23833.61,14640.68,3130.53,41604.82,231935.09
12551,116956.71,19685.41,211320.89,24863.13,15788.97,3483.17,44135.27,255456.16
12580,116956.71,19587.44,162998.87,25240.89,15788.97,2717.54,43747.4,206746.27
12581,83046.6,2773.53,107192.51,15702.8,15597.59,1821.25,33121.64,140314.15
12782,116956.71,19493.92,194679.03,24953.84,15788.97,3290.05,44032.86,238711.89
12827,107211.95,18986.1,165233.67,23402.09,15788.97,2751.77,41942.83,207176.5
12928,115893.46,18624.74,146095.11,24670.19,15645.43,2374.34,42689.96,188785.07
12971,116956.68,19108.16,158858.39,24863.11,15788.97,2699.58,43351.66,202210.05
12999,116956.72,16124.04,221826.13,24175.03,15788.97,3717.6,43681.6,265507.73
13213,116956.71,19574.1,200117.73,24914.87,15788.97,3381.44,44085.28,244203.01
13230,115893.46,12034,172880.45,23336.6,15645.43,2936.47,41918.5,214798.95
13252,82959.6,10075.08,106153.14,17469.69,15597.58,1861.04,34928.31,141081.45
13279,116956.71,12602.03,146488.2,23714.74,15788.97,2381.02,41884.73,188372.93
13290,116956.69,25499.07,175430.31,25883.74,15788.97,2924.93,44597.64,220027.95
13360,116956.74,18349.65,165835.2,24863.13,15788.97,2709.92,43362.02,209197.22
13367,116956.69,19297.75,196146.94,24863.12,15788.97,3225.22,43877.31,240024.25
13395,116956.71,19922.75,161317.2,24964.91,15788.97,2633.11,43386.99,204704.19
13482,0,11739.98,11739.98,0,7.59,170.23,177.82,11917.8
13488,117142.82,15536.35,162328.65,24297.14,15501.9,2740.49,42539.53,204868.18
13536,25134.91,180.37,25315.28,5270.65,4353.93,1779.07,11403.65,36718.93
13589,3146.85,393.36,3540.21,719.37,526.3,60.19,1305.86,4846.07
13723,102968.39,6888.25,120008.51,20610.64,15788.97,1998.32,38397.93,158406.44
13750,115893.46,8628.64,144192.27,22544.56,15645.43,2341.99,40531.98,184724.25
13797,116956.71,19614.88,210464.47,24928.44,15788.97,3524.45,44241.86,254706.33
13840,116778.72,7952.31,140330.97,23190.47,13923,2366.53,39480,179810.97
13873,114905.11,11687.78,152184.65,23041.45,15512,2543.62,41097.07,193281.72
13974,115893.45,15028.91,185812.06,23879.32,15645.43,3105.36,42630.11,228442.17
1398,102003.45,10875.01,160694.77,20975.74,15645.43,2657.69,39278.86,199973.63
14027,110612.72,14460.47,182471.43,22850.28,14932.54,2956.58,40739.4,223210.83
14301,106228.73,3639.4,136915.28,20078.59,15741.12,2279.99,38099.7,175014.98
14371,116956.72,19932.74,200719.68,24872.03,15788.97,3392.74,44053.74,244773.42
14564,115893.45,19055.5,196383.91,23901.26,15645.43,3229.25,42775.94,239159.85
14641,115893.46,18190.24,146136.43,24651.3,15645.43,2483.3,42780.03,188916.46
1481,116956.7,16544.56,150513.12,24142.94,15788.97,2521.84,42453.75,192966.87
14869,116956.7,15597.83,207323.45,23426.58,15788.97,3471.05,42686.6,250010.05
15071,116956.71,26367.4,179776.55,26463.24,15788.96,2996.84,45249.04,225025.59
15112,117004.58,17112.08,156766.36,24605.19,15358.36,2664.01,42627.56,199393.92
15145,25134.91,249.24,26417.21,5270.65,4353.93,1770.83,11395.41,37812.62
15159,110095.26,16360.51,171314.83,23220.08,14309.41,2864.84,40394.33,211709.16
15208,116956.71,12719.76,169443.5,23537.13,15788.97,2771.26,42097.36,211540.86
15229,115893.48,15787.33,140058.25,23963.19,15645.43,2379.97,41988.59,182046.84
1531,25134.91,249.24,25384.15,5270.65,4353.93,1762.47,11387.05,36771.2
1534,0,620.23,620.23,0,7.59,8.99,16.58,636.81
15358,116956.73,20254.69,139090.65,25057.53,15788.97,2255.26,43101.76,182192.41
15470,115893.44,19271.25,204863.46,24651.28,15645.43,3629.32,43926.03,248789.49
15492,105575.74,16811.58,125874.74,22315.97,14139.68,2068.35,38524,164398.74
15626,116956.72,18447.12,159487.07,24863.13,15788.97,2602,43254.1,202741.17
15754,116956.71,19501.6,152757.34,24863.12,15788.97,2595.85,43247.94,196005.28
15757,25134.91,214.81,26382.78,5270.65,4353.93,1798.13,11422.71,37805.49
15773,116956.72,19037.3,195969.45,24796.44,15788.97,3222.2,43807.61,239777.06
15783,116956.69,22963.05,157003.82,25897.22,15788.97,2615.62,44301.81,201305.63
15885,115893.45,20151.9,150851.87,24705.31,15645.43,2459.29,42810.03,193661.9
16023,83119.77,7666.46,101530.65,17146.38,15597.59,1728.2,34472.17,136002.82
16040,119543.69,14778,138231.94,25154.59,13396.69,2330.85,40882.13,179114.07
16107,95559.07,9928.63,105487.7,20229.03,11027.16,1792.42,33048.61,138536.31
16128,116247.9,18655.93,144683.87,24724.76,15693.28,2538.55,42956.59,187640.46
16217,116956.69,7857.23,147521.79,22848.96,15788.97,2445.89,41083.82,188605.61
16255,102816.52,9978.87,120268.2,20550.87,13880.06,2055.53,36486.46,156754.66
16303,115893.46,19658.81,150661.16,24651.3,15645.43,2507.79,42804.52,193465.68
16319,116956.72,21617.05,212184.45,25365.96,15788.97,3586.64,44741.57,256926.02
16515,115893.49,19085.15,176978.02,24651.3,15645.43,2989.14,43285.87,220263.89
1653,116956.72,4939.07,194348.72,22163.26,15788.97,3284.44,41236.67,235585.39
16584,116956.74,19510.46,171721.12,24894.36,15788.97,2918.24,43601.57,215322.69
16632,116956.71,10765.29,147065.89,23426.59,15788.97,2480.63,41696.19,188762.08
16688,116956.69,21198.21,209682.99,24941.87,15788.97,3455.33,44186.17,253869.16
16693,115893.44,17926.22,162057.02,24441.04,15645.43,2701.52,42787.99,204845.01
16735,70252.05,11424.99,120102.71,15450.99,9234.16,1989.66,26674.81,146777.52
16795,115893.47,20347.56,195513.21,24538.95,15645.43,3214.44,43398.82,238912.03
16831,110807.22,18627.93,140809.15,23512.7,14958.79,2392.73,40864.22,181673.37
17024,116084.96,15521.64,139899.88,24816.98,13923,1477.64,40217.62,180117.5
17063,84478.46,7617.65,100862.71,17341.48,15884.66,1521.43,34747.57,135610.28
1714,116956.72,19005.3,150012.26,24863.13,15788.96,2350.83,43002.92,193015.18
17251,116956.7,19510.4,175160.02,24863.12,15788.97,2868.44,43520.53,218680.55
17274,7442.7,54790.13,62232.83,1509.23,1004.75,923.74,3437.72,65670.55
17276,115893.46,18541.07,167951.87,24538.95,15645.43,412.02,40596.4,208548.27
17278,115097.82,17073.04,137859.21,24259.72,15538.02,2335.71,42133.45,179992.66
17319,127392.1,15321.9,167427.88,26959.24,15788.97,2826.78,45574.99,213002.87
17441,83558.84,11640.63,131945.28,18056.17,15741.12,2290.75,36088.04,168033.32
17443,116956.72,15982.65,192233.97,24225.16,15788.97,3158.69,43172.82,235406.79
17466,116956.69,19815.21,157985.75,24907.69,15788.96,2575.49,43272.14,201257.89
17552,116956.69,17512.44,141484.73,24557.11,15788.97,2340.58,42686.66,184171.39
17608,119569.57,16461.5,215896.19,25112.54,15262.67,531.88,40907.09,256803.28
17670,15372.5,0,15372.5,3200.56,2631.49,1189.04,7021.09,22393.59
1777,116398.93,16373.21,223613.22,24650.3,15713.67,3751.03,44115,267728.22
17962,116987.7,19964.01,195030.5,24870.21,15741.12,3244,43855.33,238885.83
17972,62731.33,53741.49,124465.74,12498.41,8468.63,2008.87,22975.91,147441.65
18041,102870.53,9731.4,112601.93,21052.62,13887.35,1443.34,36383.31,148985.24
18077,102968.39,14347.34,139242.19,21806.6,15788.97,2317.28,39912.85,179155.04
18204,115893.47,19466.1,204980.56,24651.3,15645.43,3375.39,43672.12,248652.68
18249,107165.39,11284.99,122852.22,22105.82,15788.96,2027.23,39922.01,162774.23
18317,83558.87,8537.13,105208.76,17566.66,15741.12,1729.93,35037.71,140246.47
18402,115893.48,17488.89,153898.15,23571.16,15645.43,2422,41638.59,195536.74
18410,83719.03,9499.52,109694.96,17656.07,15741.12,1920.05,35317.24,145012.2
18418,106245.79,14938.06,156930.82,22512.43,15645.43,2505.19,40663.05,197593.87
18424,116956.71,19616.77,182531.9,24863.13,15788.97,2993.76,43645.86,226177.76
18540,115893.47,18399.33,145018.24,24538.96,15645.43,1975.22,42159.61,187177.85
18547,42055.66,5625.05,57805.27,8322.06,4736.69,966.24,14024.99,71830.26
18586,116682.98,16429.77,134803.3,24677.24,14784.22,2272.17,41733.63,176536.93
18981,116956.69,11642.51,139624.96,23426.58,15788.97,2338.6,41554.15,181179.11
19043,116956.71,20236.94,228595.14,24863.13,15788.97,3885.1,44537.2,273132.34
19179,66678.76,7788.7,74467.46,13289.8,7750.29,1213.24,22253.33,96720.79
19181,116956.71,29350.97,229254.61,27247.92,15788.97,3781.15,46818.04,276072.65
19471,116956.7,18902.62,208667.6,24772.75,15788.97,3438.07,43999.79,252667.39
19647,83558.84,9349.72,123573.82,17598.45,15741.12,2146.58,35486.15,159059.97
19677,113362.94,20549.8,142303.92,24025.94,15303.82,2416.67,41746.43,184050.35
19706,115539.04,12501.9,205166.28,23161.96,15597.59,3434.38,42193.93,247360.21
19848,115934.49,16173.93,187561.48,23098.16,15597.59,3171.1,41866.85,229428.33
19903,115893.45,18314.24,199931.74,24651.29,15645.43,3345.39,43642.11,243573.85
1993,115893.47,23654.87,184288.47,24651.29,15645.43,2981.12,43277.84,227566.31
19941,115893.43,18696.78,189434.46,24683.62,15645.44,3083.91,43412.97,232847.43
20047,25134.91,249.24,26451.65,5270.65,4353.93,1797.82,11422.4,37874.05
20179,25134.91,180.37,25315.28,5270.65,4353.93,1787.72,11412.3,36727.58
20182,116956.71,18892.37,179274.2,24863.13,15788.97,2994.22,43646.32,222920.52
20227,83558.86,9546.68,118167.57,17605.47,15741.12,2077.54,35424.13,153591.7
20311,115893.45,17637.34,162500.65,24553.37,15645.43,2306.43,42505.23,205005.88
20351,116604.1,18627.09,151897.51,24725.52,15262.67,2495.39,42483.58,194381.09
20355,116956.7,18500.3,164993.18,24863.13,15788.97,2691.18,43343.28,208336.46
20376,25134.91,180.37,25315.28,5270.65,4353.93,1778.89,11403.47,36718.75
20586,116956.71,19563.56,168021.03,24863.12,15788.97,2835.86,43487.95,211508.98
20602,111028.84,12018.02,124737.41,23254.04,12709.7,2119.51,38083.25,162820.66
20693,118019.96,18753.75,144203.06,25008.28,15932.5,2450.43,43391.21,187594.27
20790,97028.02,14895.43,116995.1,20586.63,13098.62,1969.43,35654.68,152649.78
20819,116956.7,19431.44,162165.13,25069,15788.97,2754.31,43612.28,205777.41
20926,116805.18,18763.14,159047.35,24733.32,15768.52,2650.36,43152.2,202199.55
20942,116310.85,18419.09,165802.97,24747.61,15358.36,2578.41,42684.38,208487.35
21001,116956.72,11855.1,140410.87,23426.6,15788.97,2385.97,41601.54,182012.41
21002,115893.44,19207.36,139903.1,24703.14,15645.43,2377.33,42725.9,182629
21020,116956.74,19598.96,211414.62,24863.13,15788.97,3593.03,44245.13,255659.75
21102,116956.7,19359.79,160224.8,24863.13,15788.97,2614.54,43266.64,203491.44
21342,116757.35,19802.79,145612.28,24739.07,15762.06,2332.13,42833.26,188445.54
21353,116956.71,19227.69,164769.63,24906.51,15788.97,2691.8,43387.28,208156.91
21384,24855.41,162.2,26050.67,5208.67,4306.09,1791.14,11305.9,37356.57
21394,115893.44,19386.39,138714.09,24651.29,15645.43,2248.85,42545.57,181259.66
21690,127392.1,8660.21,175319.03,25610.05,15788.97,2926.98,44326,219645.03
2180,113569.39,11217.68,173646.37,22753.48,15331.68,2948.93,41034.09,214680.46
22006,25134.91,214.81,25349.72,5270.65,4353.93,1777.34,11401.92,36751.64
221,115893.47,18694.08,166226.07,24690.67,15645.43,2824.83,43160.93,209387
22254,103269.71,17374.32,187635.86,21932.46,13941.23,3080.53,38954.22,226590.08
22277,87182.37,18259.17,190796.85,19250.77,11769.47,3241.53,34261.77,225058.62
22304,114299.93,10614.76,175505.49,22864.33,15430.3,2982.57,41277.2,216782.69
